node,in_degree,out_degree,betweenness,bridging_coef,bridging_centrality,cascade_number
R_2AGPEAT160,9,13,3.4818916177849154e-06,0.4993868318187237,1.7388108237417793e-06,0
R_2AGPEAT180,9,12,3.54276536006992e-06,0.5318692987369952,1.8842881276501066e-06,0
R_5DGLCNR,390,13,0.00010599767998805697,0.0017994504493692995,1.9073757288661234e-07,0
R_AACPS10,23,14,0.0012796905223002482,0.050556590928238394,6.469679025067737e-05,0
R_AACPS11,23,12,7.942606879338685e-05,0.04682935153869796,3.7194712968623204e-06,0
R_AACPS3,28,13,0.0007157258740648791,0.0441343692706867,3.158811002256438e-05,0
R_ABTA,7,17,8.351360124135488e-05,0.3308639074939289,2.7631636435604508e-05,0
R_ACACT1r,38,64,0.00012381587968991859,0.02287596837251079,2.8324081478011786e-06,0
R_ACALD,114,231,0.001653174224452206,0.0021912069941396797,3.6224469231511144e-06,0
R_ACBIPGT,387,4,0.0006078832135248466,0.0018349003414517397,1.1154051160595217e-06,0
R_AGPAT160,2,11,8.102649665777448e-06,0.3887590268941411,3.1499781993317783e-06,0
R_ACCC_1,484,253,0.011305143789687909,0.000488282859474701,5.52010793640147e-06,0
R_AGPAT160190,2,10,5.030799355980877e-06,0.43428411020661595,2.184796221940172e-06,0
R_AGPAT190,2,10,5.039650313839267e-06,0.417216831484541,2.1026269357300916e-06,0
R_AGPR,225,222,0.004143370457808647,0.001451125122112151,6.012548961543453e-06,0
R_ACChex,449,255,0.004400694899961571,0.0006168013116582347,2.714354386504001e-06,0
R_ACGAMPM,0,2,0.0,123.76213130352046,0.0,0
R_AHCi,169,9,0.0028233785073325337,0.004826606205810592,1.3627336224843453e-05,0
R_CHLabc,146,243,0.00045553430263361143,0.0034485420475397354,1.5709291967286998e-06,0
R_ACGAMT,2,3,4.940694703839705e-06,2.8214816025504894,1.3940079210702368e-05,0
R_CHOLD,29,220,9.536497314076913e-05,0.009020562205712615,8.602456724624206e-07,0
R_CHORM,1,2,7.69713024017731e-07,5.937181158922974,4.5699256639756995e-06,0
R_AHCYSNS,169,1,0.00014277389218619155,0.0055204281507438445,7.881730136159185e-07,0
R_ACGK,5,4,4.880699367761626e-05,3.1099056585020306,0.00015178514581249162,0
R_AHMMPS,386,25,0.00204178965079824,0.0016802877151539705,3.430794067164798e-06,0
R_AICART,3,5,1.1527924897878454e-05,0.5721508986562894,6.595712589963371e-06,0
R_CHORS,1,25,0.002885575288143043,0.04089312193117003,0.00011800018209960454,4
R_CHRPL,1,12,3.0386405044730437e-06,0.21881102450692969,6.648880418920003e-07,0
R_ACGS,75,278,0.0028053757335408254,0.001617964439403911,4.538998176035717e-06,0
R_CIGAMS,9,225,0.0015111410313981724,0.006484937434707839,9.799655043637022e-06,0
R_CITL,2,5,1.9404486341887927e-05,1.2105149249703173,2.348942032823801e-05,0
R_AIRCr,110,219,0.004578863385271492,0.002757297546531674,1.2625288778112798e-05,0
R_ACHBS,404,7,8.929194208904397e-05,0.001034426276046803,9.236593113615655e-08,0
R_AKGDb,82,7,0.001030337661417684,0.014957043485745666,1.5410805206825793e-05,0
R_ALAALAD,144,2,0.00013359707801309973,0.020662456565250578,2.760443821690066e-06,0
R_ALAALAr,6,245,0.0013656223238139626,0.005159132207422898,7.045426113964316e-06,0
R_ALAD_L,162,230,0.0007458197431951576,0.0030005153059463707,2.237843554934062e-06,0
R_ALAR,5,2,6.726043297782864e-06,0.796258119381699,5.355666587172464e-06,0
R_ALAt2r,9,225,0.0006861515538993187,0.005845815595202216,4.011115454456872e-06,0
R_CITabc,145,242,0.0012585056621372125,0.0022922593921152782,2.8848214240642823e-06,0
R_CLPNS160190,1,3,1.949377066090418e-06,0.9548131142161559,1.8612907872553453e-06,0
R_CMCBTFL,2,1,0.0007202881152460985,1.3248945147679325,0.0009543057729420883,1
R_CMCBTFU,1,3,0.0007262905162064821,0.7391823094928742,0.0005368611011322792,0
R_CMLDC,0,222,0.0,0.010046453057048058,0.0,0
R_CO2t,0,6,0.0,10.283809521952723,0.0,0
R_COAt,0,64,0.0,0.03722630949266993,0.0,0
R_COBALTt5,0,1,0.0,1.0,0.0,1
R_ALDD1,158,221,0.0003126887786663831,0.003977028390504824,1.2435721501484847e-06,0
R_ACKr,15,5,0.000509942742091773,0.2484878070947899,0.0001267145537262887,0
R_ACLS,403,6,7.390040597704887e-05,0.0010922266369613185,8.071599189038821e-08,0
R_ALDD19xr,159,219,0.00034379886398211754,0.004095457197608383,1.4080135320251487e-06,0
R_ACODA,143,5,0.00041316125786964013,0.015840161099689897,6.54454088480562e-06,0
R_ALDD2x,163,221,0.001124185448372145,0.002033704160878008,2.28626062395294e-06,0
R_COCHL,146,241,0.0009967421815763053,0.0034846992557402345,3.4733467383038487e-06,1
R_COt,0,1,0.0,1.0,0.0,1
R_AMAOTr,2,1,7.642651867114028e-07,33.949323866561876,2.5946286343603795e-05,0
R_CPC6R,390,13,0.00010599767998805697,0.0017994504493692995,1.9073757288661234e-07,0
R_ACONT,2,2,0.0007203297522919487,1.6303275243970141,0.0011743734218036472,1
R_CPPPGO,390,258,0.002322872443244171,0.0007548480859776111,1.7534158177529997e-06,0
R_ACOTA,6,16,6.096500933166793e-05,0.36944885835417124,2.2523453097136112e-05,0
R_CRNabc,145,240,0.0002746304835180033,0.0035367397646097368,9.712965516321212e-07,0
R_ACP1_FMN,146,21,0.00022334596583059872,0.012131799384284821,2.7095884507461565e-06,0
R_CS,185,279,0.0031197379583343967,0.001449385661935699,4.521703465806426e-06,0
