node,in_degree,out_degree,betweenness,bridging_coef,bridging_centrality,cascade_number
R_NAabc,80,239,0.0013194105510492197,0.0037190273981501046,4.906923988760375e-06,0
R_ASNS1,84,220,0.0004098968776869394,0.0031877589264268135,1.3066524307610207e-06,0
R_ASNS2,59,209,0.0019657866274820804,0.0029542690716196332,5.807462634973775e-06,0
R_SSALx,108,207,0.0006884248262854248,0.004021214626562176,2.7683039807474755e-06,0
R_AMID_1,71,213,0.0008940613423166707,0.0020301037558777112,1.8150372890221413e-06,0
R_AGTi,11,27,0.0002995894291913461,0.08650965694341843,2.59173787432179e-05,0
R_GLUDxi,134,228,0.003407506996523688,0.0018459206191265803,6.28998742470116e-06,0
R_ABTA,10,16,6.27413121964234e-05,0.1788057633430506,1.1218508220426136e-05,0
R_SSALy,118,206,0.002117139182432496,0.0038781428064821296,8.210568090672041e-06,0
R_ASPTA,14,17,0.00018180806010256135,0.08518383800110707,1.5487108339072125e-05,0
R_GF6PTA,14,14,0.00021983722668752597,0.06105130965289668,1.342135059973419e-05,0
R_A4PA,58,11,0.00010839682551802645,0.009071663860305036,9.833395646236713e-07,0
R_GLUR,3,13,6.123553994876099e-05,0.2658519147766794,1.6279585547761955e-05,0
R_ARGSL,1,7,1.753636091621051e-06,0.9256260978940286,1.6232113326133287e-06,0
R_ASNN,74,24,0.0009972419752047484,0.02410420850763346,2.4037728502899495e-05,0
R_GLUSy,392,31,0.0017490277271502847,0.0013725177050042435,2.400571522057097e-06,0
R_GLUN,72,21,8.768074771772934e-05,0.028972983140663062,2.5403728253865035e-06,0
R_3A2OA,10,14,5.898035137145749e-05,0.20002819868876645,1.1797733442863158e-05,0
R_ALATA_L,19,30,0.000621112080641057,0.05163048071474855,3.2068315301235443e-05,0
R_A4GA,2,14,4.782710576979487e-06,0.49304475529191266,2.3580903660588937e-06,0
R_UAMAS,20,237,0.0033485977180591903,0.005062334401366879,1.6951721424469667e-05,0
R_GTHRDH_syn,75,14,0.00015190353882965754,0.015726958039166964,2.3889805811749937e-06,0
R_UAMAGS,12,237,0.0014343029820854392,0.00554726751617479,7.95646234087519e-06,0
R_GLNS,86,253,0.007419126461547476,0.001529315029494656,1.134618160336606e-05,0
R_ALAR,10,6,0.00016327420856853623,0.10244400290140686,1.6726463496320035e-05,0
R_ALAALAD,71,6,0.0007782789275662788,0.01966511586300759,1.5304945284328164e-05,0
R_ALAALAr,12,237,0.0014024531127044724,0.005647446504648644,7.920278929276483e-06,0
R_SPTc,59,9,0.0007715401622996115,0.007956687243488018,6.1389037672079945e-06,0
R_ARGSS,15,207,0.0008832023256965378,0.005589413658954902,4.936583142868964e-06,1
R_GLUSx,405,90,0.0030918627386468823,0.0011223445172064226,3.4701351926751625e-06,0
R_MSADC,380,11,6.828612846482401e-05,0.0016541479182744594,1.1295535724711095e-07,0
R_ASP4DC,383,16,0.0011796809338726758,0.001357971515954818,1.601973106114073e-06,0
R_G6PDA,74,15,0.0014027701504459686,0.008290060573928898,1.1629049518496434e-05,0
R_ACGAMK,10,211,0.0013068992156288594,0.008690628073687135,1.1357775012823862e-05,0
R_UAGDP,381,7,0.001811337602283418,0.0011122481886706819,2.0146569672108276e-06,1
R_PGAMT,0,1,0.0,89.0,0.0,0
R_G1PACT,18,234,0.0006214448763746622,0.004577364691640054,2.8445798349179967e-06,0
R_AGDC,75,4,0.0007864218024303732,0.014689678507419944,1.1552283448927906e-05,0
R_UAG2EMA,71,206,0.0005801608934882113,0.0054246241233798275,3.1471547782577455e-06,0
R_UAGCVT,5,30,4.2735020168461956e-05,0.17404559469430764,7.437841999493192e-06,0
R_ACNML,1,18,1.7317684418139193e-06,0.4332864699707292,7.503518349602633e-07,0
R_AMANAPEr,1,1,2.765322764048503e-08,29.098333333333333,8.046628356253803e-07,0
R_AMANK,10,211,0.0007896132164885092,0.004363296002719752,3.4453161911989988e-06,1
R_UAPGR,386,20,0.0002622180984300559,0.001564657479491585,4.1028150896664767e-07,0
R_UAG2E,1,1,2.765322764048503e-07,96.74935400516796,2.6754319103747815e-05,0
R_ARGDC,380,9,8.887241282696358e-05,0.0015666520373322414,1.3923214661799454e-07,0
R_ALPHNH,444,15,0.00017764891429271904,0.0012729415717012895,2.2613668817080143e-07,0
R_PTRCAT1,20,234,0.0008442927482934289,0.004456513881789937,3.762602353064243e-06,0
R_AGPR,188,205,0.0034076271450667454,0.001831721851530518,6.241825103487313e-06,0
R_AGMT,71,4,0.00018689780645396857,0.05088508482757646,9.510310735498158e-06,0
R_OCBT,5,230,0.0006959348468573655,0.00659065081905261,4.586663568447749e-06,0
R_ACODA,70,6,0.0014248634890051282,0.04078765930551701,5.811684654641145e-05,0
R_ORNTAC,32,4,0.0002642799787487004,0.036183661506942424,9.562617294104912e-06,0
R_DM1PE_2,1,1,1.0011758779973731e-06,1.4883116883116885,1.4900617612792075e-06,0
R_SHSL1,4,204,9.676135869993845e-05,0.009173049679949651,8.875967504539638e-07,0
R_SPMS,3,205,0.00023303288120298183,0.009636247985015096,2.245562631934496e-06,0
R_ADMDC,380,10,0.0011507256958136044,0.001698066276995322,1.9540084981330587e-06,0
R_CYSDS,73,29,0.0002698865800929037,0.026247851312634896,7.083942825554066e-06,0
R_LCYSTST,381,9,0.0028070953302205687,0.0014386464434246568,4.038417713175783e-06,0
R_SPMDAT2,20,234,0.0006251079132661579,0.004499889514192903,2.8129165441453903e-06,0
R_SPRMS,3,204,4.7235176511577636e-05,0.009671680049499018,4.5684351430159005e-07,0
R_METRR,10,202,0.0008377768592634796,0.0063870991569059165,5.3509638714770574e-06,0
R_AHCYSNS,82,3,0.002258623281492454,0.011843020127760928,2.674892098374457e-05,3
R_M51PH,380,250,0.006445370888429302,0.0004516955600972563,2.911345413483624e-06,1
R_M523I,1,1,0.0,101.61290322580645,0.0,0
R_METGL,79,13,0.00021183405787023025,0.01988490144964365,4.212299364427638e-06,0
R_HSST,3,38,5.481361054645456e-05,0.06742675489136891,3.6959038830267458e-06,0
R_AHSERL,3,211,0.0014604034954595637,0.007560796530947456,1.1041813682254207e-05,0
R_RHCCE,1,3,0.0014916823084675467,0.47991979748272934,0.0007158878713883152,2
R_MTRK,9,211,0.00211085088163489,0.005493267871550944,1.1595469329719926e-05,2
R_MTRI,1,2,0.0007088075308809124,0.6585887384176764,0.0004668126575438083,1
R_MTAN,72,3,0.0002978175444534937,0.042472122293914366,1.2648943169302063e-05,0
R_CYSTL,71,28,0.000352883315757573,0.028053247507666728,9.899522998273305e-06,0
R_HCYSMT,5,210,0.000979302472712013,0.0056577895540251685,5.5406873003410445e-06,0
R_ORNR,2,203,0.0012446600936332868,0.005844863348831075,7.274868163029851e-06,1
R_A24T,40,29,0.0007686740396003431,0.015569585433626578,1.1967936130168401e-05,0
R_O45AM,1,2,4.607302596851878e-08,19.41225681280148,8.943814122437583e-07,0
R_DOP1,116,59,0.0010120969284477122,0.00787478874429678,7.970049500277387e-06,0
R_DOP2,105,47,0.0005993433068153528,0.009793155430898337,5.86946216011134e-06,0
R_DNMPPA,71,29,0.0007315059292765963,0.017014243367596594,1.2446019905551912e-05,1
R_DHPS2_2,3,3,9.994332911232093e-06,0.6088649214977375,6.085198723419582e-06,0
R_DNTPPA,71,205,0.00011864486520267295,0.005468821381062291,6.488475755736312e-07,0
R_HPPK2,9,205,0.0003974264046941046,0.005112832320387672,2.0319745668954888e-06,0
R_ADCS,4,14,0.0007200411956972848,0.3195709141615233,0.00023010422314293758,1
R_DHFS,42,236,0.0031070685594887333,0.0021729802952957303,6.751598755901907e-06,0
R_ADCL,1,219,0.00010413615526412394,0.0035296138386689646,3.675604147260318e-07,0
R_DACL,444,5,0.0036648265581104276,0.0009196485089242044,3.370352279632079e-06,0
R_DHPS2,3,3,2.1366307548828095e-06,5.867243113047516,1.2536132081711679e-05,0
R_GTPCI,73,207,0.00023626195044984899,0.005045878954842949,1.1921492036050406e-06,0
R_DHNPA2r,1,3,1.2447706965973265e-06,1.354609752006995,1.6861785246232789e-06,0
R_PMANM,0,1,0.0,10.0,0.0,0
R_FRUK,9,212,0.00020384268354482733,0.007593855309430082,1.547951844725363e-06,0
R_r0191,14,207,0.0012668366608866385,0.004508068902065346,5.710986954939357e-06,0
R_SBTPD,41,212,0.0005133550178281859,0.006695005587468588,3.4369147127147413e-06,0
R_MAN1PT2,381,28,0.0012676511811859866,0.0014743035020814016,1.8689025758401253e-06,0
R_A6PAG,10,211,0.0011101228147047005,0.0045507993243449115,5.0519461550980226e-06,0
R_HEX4,9,211,0.0001169741701849565,0.007761112442207738,9.078496876393912e-07,0
R_FBP,76,34,0.0003553787960811024,0.02301354609515769,8.178526304854096e-06,0
R_TALA,11,8,0.00034358040388065013,0.08893866338694725,3.0557581887092525e-05,0
R_HEX7,12,215,0.001766551452322173,0.0038813839444461016,6.8566644440812255e-06,0
R_FBA,6,10,0.0011562343643624537,0.27790701435473014,0.00032132564009430874,0
R_A6PAG2,9,211,0.0003427039450539262,0.006968205763634343,2.388031605144996e-06,0
R_FCLPA,1,6,3.7353128312142215e-05,0.77155005594546,2.881980823897127e-05,0
R_ID6P,13,204,0.0011786991808483756,0.0047284520136665524,5.573422515189618e-06,0
R_FBA3,1,7,7.618890253945003e-05,0.5864781858314836,4.468312934182837e-05,0
