node,in_degree,out_degree,betweenness,bridging_coef,bridging_centrality,cascade_number
R_ECOAH25,0,597,0.0,0.0009576580928485642,0.0,0
R_ECOAH26,0,597,0.0,0.0009576580928485642,0.0,0
R_ECOAH27,0,597,0.0,0.0009576580928485642,0.0,0
R_ECOAH28,0,597,0.0,0.0009576580928485642,0.0,0
R_ECOAH29,0,597,0.0,0.0009576580928485642,0.0,0
R_ECOAH3,0,597,0.0,0.0009576580928485642,0.0,0
R_ECOAH30,0,597,0.0,0.0009576580928485642,0.0,0
R_ECOAH31,0,597,0.0,0.0009576580928485642,0.0,0
R_ECOAH32,0,597,0.0,0.0009576580928485642,0.0,0
R_ECOAH33,0,597,0.0,0.0009576580928485642,0.0,0
R_ECOAH34,0,597,0.0,0.0009576580928485642,0.0,0
R_ECOAH35,0,597,0.0,0.0009576580928485642,0.0,0
R_ECOAH36,0,597,0.0,0.0009576580928485642,0.0,0
R_ECOAH37,0,597,0.0,0.0009576580928485642,0.0,0
R_ECOAH38,0,598,0.0,0.0009554661056084832,0.0,0
R_ECOAH4,0,597,0.0,0.0009576580928485642,0.0,0
R_ECOAH5,0,597,0.0,0.0009576580928485642,0.0,0
R_ECOAH6,0,597,0.0,0.0009576580928485642,0.0,0
R_ECOAH7,0,597,0.0,0.0009576580928485642,0.0,0
R_ECOAH8,0,597,0.0,0.0009576580928485642,0.0,0
R_ECOAH9ir,177,1,1.646178439141199e-05,0.018835126798507636,3.1005979634193864e-07,0
R_ECTOH,177,1,5.080096613277391e-09,0.023335027599840394,1.1854419468068363e-10,0
R_ECTOabcpp,178,309,0.0002899878074430983,0.0013383760290790487,3.881127302070337e-07,0
R_ECTOtex,0,1,0.0,487.0,0.0,0
R_EDA,2,15,5.314250582756213e-07,0.24499044193498615,1.3019405988227024e-07,0
R_EDD,3,598,4.2039897230434414e-05,0.0009172507457593422,3.856112708626207e-08,0
R_EDTXS1_kt,2,3,4.1296657030473786e-07,0.938951118087825,3.8775542292052803e-07,0
R_EDTXS2_kt,2,3,1.1163178477289397e-06,0.8009856115095105,8.941545339021454e-07,0
R_EDTXS5_kt,2,3,3.8087038673832947e-07,0.7605087601883787,2.8965526561083526e-07,0
R_EDTXS6_kt,2,2,3.1142155333415316e-07,1.1922226524529993,3.7128383034707725e-07,0
R_EGMEACPR,891,33,7.800187360007596e-05,0.0004914447100751022,3.83336081567041e-08,0
R_ENO,0,603,0.0,0.0008561821530513854,0.0,0
R_EPMEACPR,891,33,8.24166384995395e-05,0.0004904426578092832,4.0420635233421046e-08,0
R_ETHAAL,3,13,1.6427993663073658e-06,1.880643108852493,3.08951930747319e-06,0
R_ETHAt2pp,46,298,0.0003067430395126724,0.0018984987279593829,5.823512703252032e-07,0
R_ETHAtex,0,1,0.0,344.0,0.0,0
R_ETHSO3abcpp,178,309,0.00031528294591251033,0.0013432948209753455,4.235179483861251e-07,0
R_ETHSO3tex,0,1,0.0,487.0,0.0,0
R_ETOHtex,0,2,0.0,0.7777777777777779,0.0,1
R_ETOHtrpp,1,1,0.00018685867680602727,0.9943661971830985,0.000185805951866275,0
R_EX_12dgr160_e,1,0,0.0,8.0,0.0,0
R_EX_12dgr180_e,1,0,0.0,8.0,0.0,0
R_EX_13dampp_e,0,0,0.0,0.0,0.0,0
R_EX_15dap_e,0,0,0.0,0.0,0.0,0
R_EX_1ag160_e,1,0,0.0,9.0,0.0,0
R_EX_1ag180_e,1,0,0.0,9.0,0.0,0
R_EX_1ag181d9_e,1,0,0.0,9.0,0.0,0
R_EX_1ag182d9d12_e,1,0,0.0,9.0,0.0,0
R_EX_25dkglcn_e,0,0,0.0,0.0,0.0,0
R_EX_26dap__M_e,0,0,0.0,0.0,0.0,0
R_EX_AEP_e,0,0,0.0,0.0,0.0,0
R_EX_2ddglcn_e,0,0,0.0,0.0,0.0,0
R_EX_2dhglcn_e,0,0,0.0,0.0,0.0,0
R_EX_2m35mdntha_e,1,0,0.0,344.0,0.0,0
R_EX_34dhbz_e,0,0,0.0,0.0,0.0,0
R_EX_34dhcinm_e,0,0,0.0,0.0,0.0,0
R_EX_34dhphe_e,0,0,0.0,0.0,0.0,0
R_EX_35dnta_e,1,0,0.0,344.0,0.0,0
R_EX_3h4atb_e,1,0,0.0,1.0,0.0,0
R_EX_3mb_e,0,0,0.0,0.0,0.0,0
R_EX_btd_RR_e,0,0,0.0,0.0,0.0,0
R_EX_btn_e,0,0,0.0,0.0,0.0,0
R_EX_butso3_e,0,0,0.0,0.0,0.0,0
R_EX_bz_e,0,0,0.0,0.0,0.0,0
R_EX_ca2_e,0,0,0.0,0.0,0.0,0
R_EX_carn_e,0,0,0.0,0.0,0.0,0
R_EX_catechol_e,0,0,0.0,0.0,0.0,0
R_EX_cbi_e,0,0,0.0,0.0,0.0,0
R_EX_cbl1_e,0,0,0.0,0.0,0.0,0
R_EX_cd2_e,2,0,0.0,86.62337662337663,0.0,0
R_EX_cell4_e,1,0,0.0,2.0,0.0,0
R_EX_cgly_e,0,0,0.0,0.0,0.0,0
R_EX_chol_e,0,0,0.0,0.0,0.0,0
R_EX_chols_e,0,0,0.0,0.0,0.0,0
R_EX_chor_e,0,0,0.0,0.0,0.0,0
R_EX_cinnm_e,0,0,0.0,0.0,0.0,0
R_EX_cit_e,0,0,0.0,0.0,0.0,0
R_EX_cl_e,0,0,0.0,0.0,0.0,0
R_EX_cm_e,3,0,0.0,42.48296744890234,0.0,0
R_EX_cmcbtt_e,1,0,0.0,345.0,0.0,0
R_EX_co2_e,0,0,0.0,0.0,0.0,0
R_EX_co_e,0,0,0.0,0.0,0.0,0
R_EX_cobalt2_e,0,0,0.0,0.0,0.0,0
R_EX_confrl_e,0,0,0.0,0.0,0.0,0
R_EX_creat_e,0,0,0.0,0.0,0.0,0
R_EX_crn_e,0,0,0.0,0.0,0.0,0
R_EX_cro2_e,0,0,0.0,0.0,0.0,0
R_EX_cro4_e,0,0,0.0,0.0,0.0,0
R_EX_crtn_e,0,0,0.0,0.0,0.0,0
R_EX_csn_e,0,0,0.0,0.0,0.0,0
R_EX_cu2_e,0,0,0.0,0.0,0.0,0
R_EX_cu_e,1,0,0.0,311.0,0.0,0
R_EX_cyan_e,0,0,0.0,0.0,0.0,0
R_EX_cys__D_e,0,0,0.0,0.0,0.0,0
R_EX_cys__L_e,0,0,0.0,0.0,0.0,0
R_EX_dag181d9_e,1,0,0.0,8.0,0.0,0
R_EX_dag182d9d12_e,1,0,0.0,8.0,0.0,0
R_EX_dca_e,0,0,0.0,0.0,0.0,0
R_EX_ddca_e,0,0,0.0,0.0,0.0,0
R_EX_dgudbutn_e,0,0,0.0,0.0,0.0,0
R_EX_dmanur_e,1,0,0.0,2.0,0.0,0
R_EX_dmgly_e,0,0,0.0,0.0,0.0,0
R_EX_dmso2_e,0,0,0.0,0.0,0.0,0
R_EX_dopa_e,0,0,0.0,0.0,0.0,0
R_EX_ecto__L_e,0,0,0.0,0.0,0.0,0
R_EX_enter_e,1,0,0.0,345.0,0.0,0
R_EX_etha_e,0,0,0.0,0.0,0.0,0
R_EX_ethso3_e,0,0,0.0,0.0,0.0,0
R_EX_etoh_e,0,0,0.0,0.0,0.0,0
R_EX_fald_e,1,0,0.0,351.0,0.0,0
R_EX_fcmcbtt_e,1,0,0.0,3.0,0.0,0
R_EX_fe2_e,0,0,0.0,0.0,0.0,0
R_EX_fe3_e,0,0,0.0,0.0,0.0,0
R_EX_fe3dcit_e,0,0,0.0,0.0,0.0,0
R_EX_fe3mcbtt_e,1,0,0.0,3.0,0.0,0
R_EX_fe3pyovd_e,1,0,0.0,3.0,0.0,0
R_EX_fe3pyovd_kt_e,1,0,0.0,3.0,0.0,0
R_EX_fecrm_e,1,0,0.0,3.0,0.0,0
R_EX_fecrm_un_e,1,0,0.0,345.0,0.0,0
R_EX_feenter_e,1,0,0.0,3.0,0.0,0
R_EX_feoxam_e,1,0,0.0,3.0,0.0,0
R_EX_feoxam_un_e,1,0,0.0,345.0,0.0,0
R_EX_fer_e,0,0,0.0,0.0,0.0,0
R_EX_for_e,0,0,0.0,0.0,0.0,0
R_EX_fru_e,0,0,0.0,0.0,0.0,0
R_EX_fum_e,0,0,0.0,0.0,0.0,0
R_EX_ga_e,0,0,0.0,0.0,0.0,0
R_EX_galct__D_e,0,0,0.0,0.0,0.0,0
R_EX_galur_e,0,0,0.0,0.0,0.0,0
R_EX_glc__D_e,0,0,0.0,0.0,0.0,0
R_EX_glcn_e,0,0,0.0,0.0,0.0,0
R_EX_glcr_e,0,0,0.0,0.0,0.0,0
R_EX_glcur_e,0,0,0.0,0.0,0.0,0
R_EX_gln__L_e,0,0,0.0,0.0,0.0,0
R_EX_glu__L_e,0,0,0.0,0.0,0.0,0
R_EX_glutar_e,0,0,0.0,0.0,0.0,0
R_EX_gly_e,0,0,0.0,0.0,0.0,0
R_EX_glyald_e,0,0,0.0,0.0,0.0,0
R_EX_glyb_e,0,0,0.0,0.0,0.0,0
R_EX_glyc__R_e,0,0,0.0,0.0,0.0,0
R_EX_glyc_e,4,0,0.0,0.5625,0.0,0
R_EX_glyclt_e,0,0,0.0,0.0,0.0,0
R_EX_glycol_e,0,0,0.0,0.0,0.0,0
R_EX_glygln_e,0,0,0.0,0.0,0.0,0
R_EX_glyglu_e,0,0,0.0,0.0,0.0,0
R_EX_glygly_e,0,0,0.0,0.0,0.0,0
R_EX_glymet_e,0,0,0.0,0.0,0.0,0
R_EX_glyphe_e,0,0,0.0,0.0,0.0,0
R_EX_glyser_e,0,0,0.0,0.0,0.0,0
R_EX_gua_e,0,0,0.0,0.0,0.0,0
R_EX_gudac_e,0,0,0.0,0.0,0.0,0
R_EX_gudptn_e,0,0,0.0,0.0,0.0,0
R_EX_h2o2_e,0,0,0.0,0.0,0.0,0
R_EX_h2o_e,0,0,0.0,0.0,0.0,0
R_EX_h2s_e,0,0,0.0,0.0,0.0,0
R_EX_h_e,12,0,0.0,0.05999999999999999,0.0,0
R_EX_hco3_e,0,0,0.0,0.0,0.0,0
R_EX_hcys__L_e,0,0,0.0,0.0,0.0,0
R_EX_hdca_e,3,0,0.0,0.96,0.0,0
R_EX_hdcea_e,0,0,0.0,0.0,0.0,0
R_EX_hg2_e,0,0,0.0,0.0,0.0,0
R_EX_hgentis_e,0,0,0.0,0.0,0.0,0
R_EX_his__L_e,0,0,0.0,0.0,0.0,0
R_EX_hisgly_e,0,0,0.0,0.0,0.0,0
R_EX_hishis_e,0,0,0.0,0.0,0.0,0
R_EX_hom__L_e,0,0,0.0,0.0,0.0,0
R_EX_hpta_e,0,0,0.0,0.0,0.0,0
R_EX_hxa_e,0,0,0.0,0.0,0.0,0
R_EX_hxan_e,0,0,0.0,0.0,0.0,0
R_EX_icit_e,0,0,0.0,0.0,0.0,0
R_EX_ile__L_e,0,0,0.0,0.0,0.0,0
R_EX_ind3ac_e,1,0,0.0,2.0,0.0,0
R_EX_indole_e,2,0,0.0,86.37481910274964,0.0,0
R_EX_ins_e,0,0,0.0,0.0,0.0,0
R_EX_isetac_e,0,0,0.0,0.0,0.0,0
R_EX_k_e,0,0,0.0,0.0,0.0,0
R_EX_lac__D_e,0,0,0.0,0.0,0.0,0
R_EX_lac__L_e,0,0,0.0,0.0,0.0,0
R_EX_leu__D_e,0,0,0.0,0.0,0.0,0
R_EX_leu__L_e,0,0,0.0,0.0,0.0,0
