node,in_degree,out_degree,betweenness,bridging_coef,bridging_centrality,cascade_number
R_ADPRDP,54,125,0.004445088002409974,0.006484701027403573,2.8825066736127254e-05,0
R_AP4AH,54,123,0.00016390747729116777,0.011169263184964364,1.8307257518486226e-06,0
R_UGLYCH,344,15,0.0010300368950147737,0.0013520919780380305,1.3927046228326764e-06,0
R_DCTPD,344,6,0.0003770857208303691,0.0013366046953208711,5.040145450003266e-07,0
R_CYTK2,2,4,1.407442286408161e-07,1.394547610431187,1.962745277330307e-07,0
R_UPPRT,5,4,6.12306324431548e-05,0.803409319536188,4.919326074592543e-05,0
R_TRDR,305,31,0.005447354143563397,0.0015597095471838083,8.496290264607107e-06,0
R_RNDR2,6,208,0.0015993608512222199,0.0022903712301695577,3.6631300802988667e-06,0
R_HISTP,55,13,0.00014095342217841796,0.053096167721829055,7.484086544951059e-06,0
R_RNDR3,2,208,0.0003843781235204389,0.002482313981532242,9.541471902099125e-07,0
R_RNDR1,113,208,0.009209480144236833,0.0006257945887241355,5.763242839225781e-06,0
R_PSUDS,299,206,0.00904124210780112,0.0006164183629030658,5.57318765870103e-06,0
R_UMPK,7,5,0.0002844677281871161,0.23095724458719052,6.56998826760742e-05,0
R_EX_spmd_e,0,0,0.0,0.0,0.0,0
R_HACD9,35,128,0.0010659674310215712,0.01460001944234995,1.556314521782677e-05,0
R_DCTPD2,344,10,0.0012857048341913192,0.0013109282153448889,1.6854667437467224e-06,0
R_DUTPDP,56,124,0.00133644933965689,0.005843328388080629,7.809312365648717e-06,0
R_PPPPH,343,206,0.015409501785708962,0.0004995363840096412,7.697606801423164e-06,0
R_HXAND,83,129,0.00044112495057741,0.007225353828106384,3.187283850327729e-06,0
R_ACHBS,318,8,0.0005468180819557813,0.000976267808864749,5.338408907185953e-07,0
R_XAND,86,127,0.0004003987906178811,0.008538969054024258,3.418992882354825e-06,0
R_GUAD,343,7,0.0008717174406163621,0.0013366046953208711,1.1651416241209223e-06,0
R_GLNS,87,149,0.010917070456617408,0.001550974430374729,1.6932097132812966e-05,0
R_CBPS,60,151,0.0014366125291595828,0.005548854716768544,7.971554208595938e-06,0
R_GLNTRS,6,4,4.564758100027422e-06,0.8695273524326084,3.969182025212147e-06,0
