node,in_degree,out_degree,betweenness,bridging_coef,bridging_centrality,cascade_number
R_EX_mn2_e,1,0,0.0,4.0,0.0,0
R_3OAS160,418,18,0.00033267553419216207,0.0013089507089753705,4.354558763395907e-07,0
R_3OAS161,418,18,0.0003349211568144896,0.0013089365363157818,4.383905389396328e-07,0
R_EX_bz_e,0,0,0.0,0.0,0.0,0
R_EX_bzal_e,1,0,0.0,1.0,0.0,0
R_EX_bzalc_e,1,0,0.0,1.0,0.0,0
R_3OAS180,418,18,0.00033492110200254515,0.0013089365363157818,4.383904671942761e-07,0
R_EX_ca2_e,0,0,0.0,0.0,0.0,0
R_3OAS181,418,18,0.00033492110200254515,0.0013089365363157818,4.383904671942761e-07,0
R_3OAS60,417,18,0.00033419226727580113,0.0013119240440537733,4.384348707759685e-07,0
R_EX_cd2_e,0,0,0.0,0.0,0.0,0
R_EX_mn4_e,0,0,0.0,0.0,0.0,0
R_EX_cl_e,0,0,0.0,0.0,0.0,0
R_EX_co2_e,0,0,0.0,0.0,0.0,0
R_EX_cobalt2_e,0,0,0.0,0.0,0.0,0
R_3OAS80,417,18,0.00033419226727580113,0.0013119240440537733,4.384348707759685e-07,0
R_3PEPTabcpp,84,224,0.000896920921999005,0.003476932265409992,3.118533293219619e-06,0
R_4HBALDt2pp,18,209,0.000920774773985151,0.0028289473487864924,2.6048233556947747e-06,0
R_4HBALDtex,0,1,0.0,226.99999999999997,0.0,0
R_4HBAtex,0,1,0.0,25.0,0.0,0
R_EX_cro4_e,0,0,0.0,0.0,0.0,0
R_EX_cu_e,0,0,0.0,0.0,0.0,0
R_EX_cu2_e,0,0,0.0,0.0,0.0,0
R_4HBCOAH,1,245,0.0009756834623764755,0.00168946269491204,1.6483808117276705e-06,1
R_4HBZR,416,256,0.007676010060349067,0.0006049701618358294,4.643757048462829e-06,0
R_EX_ddca_e,0,0,0.0,0.0,0.0,0
R_EX_mobd_e,0,0,0.0,0.0,0.0,0
R_EX_elao_e,0,0,0.0,0.0,0.0,0
R_EX_elar_e,1,0,0.0,3.0,0.0,0
R_EX_elco_e,1,0,0.0,5.0,0.0,0
R_UHBZ1t_pp,17,210,0.0007992253608501306,0.0027188812844061135,2.1729988756381424e-06,0
R_EX_elcr_e,0,0,0.0,0.0,0.0,0
R_EX_mso3_e,0,0,0.0,0.0,0.0,0
R_EX_ethso3_e,0,0,0.0,0.0,0.0,0
R_EX_etoh_e,0,0,0.0,0.0,0.0,0
R_EX_fe2_e,1,0,0.0,6.0,0.0,0
R_4HBZtex,0,1,0.0,226.99999999999997,0.0,0
R_4PCP,83,3,3.7342306559863855e-05,0.03905704552992067,1.4584801675008578e-06,0
R_4PCPpp,7,2,5.986170692481795e-06,0.5238823704196994,3.1360492921142963e-06,0
R_4PEPTabcpp,83,224,0.0005225867654261126,0.003995429188122788,2.087958415910167e-06,0
R_EX_fe3_e,1,0,0.0,5.0,0.0,0
R_EX_n2_e,0,0,0.0,0.0,0.0,0
R_EX_for_e,0,0,0.0,0.0,0.0,0
R_5DOAN,85,3,0.0008519467830099592,0.007960169315468873,6.781640640528295e-06,1
R_5HBZIDMT,17,457,0.001032154126552807,0.0011429443830499111,1.1796947613853179e-06,0
R_EX_na1_e,0,0,0.0,0.0,0.0,0
R_5HBZIDS2,1,29,1.1414413256562276e-06,0.17447480594844905,1.9915275379541075e-07,0
R_EX_galur_e,0,0,0.0,0.0,0.0,0
R_EX_nh4_e,0,0,0.0,0.0,0.0,0
R_EX_glcur_e,0,0,0.0,0.0,0.0,0
R_EX_glyc_e,0,0,0.0,0.0,0.0,0
R_EX_ni2_e,0,0,0.0,0.0,0.0,0
R_CPH4S,81,212,0.00010443143970474269,0.0049375793976351055,5.156385251515102e-07,0
R_EX_no2_e,0,0,0.0,0.0,0.0,0
R_EX_no3_e,0,0,0.0,0.0,0.0,0
R_EX_ocdca_e,0,0,0.0,0.0,0.0,0
R_EX_ocdcea_e,0,0,0.0,0.0,0.0,0
R_EX_oxa_e,0,0,0.0,0.0,0.0,0
R_EX_phenol_e,1,0,0.0,1.0,0.0,0
R_EX_pi_e,0,0,0.0,0.0,0.0,0
R_EX_ppa_e,0,0,0.0,0.0,0.0,0
R_A5PISO,2,1,2.0989129291330406e-06,1.8127490039840637,3.804802321735193e-06,0
R_EX_ppoh_e,0,0,0.0,0.0,0.0,0
R_AACPS1,49,14,0.00046376588767392215,0.0170968595322446,7.928940237407776e-06,0
R_ACONTb,80,1,3.6204064054084236e-05,0.04792677179688263,1.7351439160398165e-06,0
R_EX_pta_e,0,0,0.0,0.0,0.0,0
R_ACOTA,8,16,2.799628902269811e-05,0.17219898420904386,4.82093253133142e-06,0
R_AACPS2,48,12,0.00027924765047971034,0.018009434654082328,5.029092313620365e-06,0
R_AACPS3,49,12,0.0002798042323363467,0.017657580268836005,4.940665692039081e-06,0
R_ACPPAT120,458,13,0.0007329474974354995,0.0009084633097029296,6.658559093587335e-07,0
R_AACPS4,49,12,0.00028177170701585363,0.017657412303793606,4.9753592063226606e-06,0
R_ACPPAT140,458,13,0.0007331156488152926,0.0009084633097029296,6.660086687177513e-07,0
R_EX_pyr_e,0,0,0.0,0.0,0.0,0
R_ACPPAT141,458,13,0.0007353595514617505,0.0009084559348196819,6.680417487517665e-07,0
R_ACPPAT160,458,13,0.0007353595054212533,0.0009084559348196821,6.680417069260038e-07,0
R_AACPS5,48,10,0.0002276148729791526,0.018630449642154132,4.2405674288434116e-06,0
R_AACPS6,48,10,0.0002276144284000936,0.018630449642154132,4.240559146135641e-06,0
R_ACPPAT161,458,13,0.0007353595054212533,0.0009084559348196821,6.680417069260038e-07,0
R_ACPPAT180,458,13,0.0007418995298866584,0.000908448495270914,6.739775115677333e-07,0
R_AACPS7,48,14,0.00037406694086384126,0.01742848514911193,6.519420123619189e-06,0
R_EX_so3_e,0,0,0.0,0.0,0.0,0
R_AACPS8,47,10,0.00020658496632516604,0.01902492360663124,3.930263202614771e-06,0
R_AACPS9,47,10,0.00020660851567455072,0.01902492360663124,3.9307112271878e-06,0
R_ACPPAT181,458,13,0.0007419070037091615,0.000908448495270914,6.739843011505402e-07,0
R_EX_so4_e,0,0,0.0,0.0,0.0,0
R_ACACT1r,9,47,2.3069655154790562e-05,0.04367023361410531,1.0074572300065526e-06,0
R_ACACT2r,10,47,2.7740223304695416e-05,0.04290361920101578,1.1901559772157955e-06,0
R_EX_sulfac_e,0,0,0.0,0.0,0.0,0
R_ACACT3r,10,47,2.6519479714308023e-05,0.04290361920101578,1.1377816590717342e-06,0
R_EX_taur_e,0,0,0.0,0.0,0.0,0
R_ACACT4r,10,47,2.6519479714308023e-05,0.04290361920101578,1.1377816590717342e-06,0
R_ACACT5r,10,47,2.6519479714308023e-05,0.04290361920101578,1.1377816590717342e-06,0
R_ACACT6r,10,47,2.980560482146678e-05,0.04290361920101578,1.2787683193161706e-06,0
R_ACACT7r,10,47,2.9049422676976098e-05,0.04290361920101578,1.2463253685423348e-06,0
R_ACACT8r,29,23,0.00038014293925153585,0.05995888531540095,2.279294689804227e-05,0
R_EX_tc4_e,2,0,0.0,1.1111111111111112,0.0,0
R_ACAFDOR,91,214,0.0004941013209382231,0.003065031030078729,1.5144358806785426e-06,0
R_EX_tc7_e,0,0,0.0,0.0,0.0,0
R_ACBIPGT,416,5,0.0006820885718724969,0.0014594954521097076,9.955051685839146e-07,0
R_ACCOAC,14,225,0.0006268436595422434,0.004657993689564627,2.9198338104913672e-06,0
R_EX_tol_e,0,0,0.0,0.0,0.0,0
R_ACGAMK,6,211,0.0016922703655391277,0.009397561635132392,1.5903215063461973e-05,0
R_EX_tsul_e,0,0,0.0,0.0,0.0,0
R_ACGAMT,3,1,2.4386641738879847e-05,1.0817307692307694,2.6379780727153685e-05,0
R_ACGK,5,4,7.154827528248284e-05,2.523401057410599,0.00018054499350372185,0
R_ACGS,37,253,0.001976345432064541,0.002256217056748909,4.459064273851809e-06,0
R_ACHBS,424,7,6.671512641106479e-05,0.0012340911738726377,8.233254866769236e-08,0
R_ACPS,109,209,0.0004571745989600561,0.003416486377267453,1.5619307893797427e-06,0
R_ACPS1,29,220,0.00047337772315224374,0.004716008838881566,2.2324535265156122e-06,0
R_ACITL,32,45,0.0008145786934351029,0.03321785721817069,2.7058558731491284e-05,0
R_EX_ttdca_e,0,0,0.0,0.0,0.0,0
R_ACKr,11,4,0.00020475333131309917,0.4129666721444845,8.455630184286764e-05,0
R_ACLS,422,6,6.429238919991332e-05,0.0013037404337117515,8.382058737985971e-08,0
R_ACS,40,29,0.0006863233448828333,0.030696837386560375,2.106795611246853e-05,0
R_EX_ttdcea_e,0,0,0.0,0.0,0.0,0
R_ACS2,36,13,0.00016111800213219776,0.03615941859828163,5.8259332828169716e-06,0
