node,in_degree,out_degree,betweenness,bridging_coef,bridging_centrality,cascade_number
R_EX_ac_e,0,0,0.0,0.0,0.0,0
R_34DHOXPEGOX,261,36,0.0011428152660741717,0.002786443111097315,3.184389725409221e-06,0
R_EX_photon_e,0,0,0.0,0.0,0.0,0
R_34HPPOR,5,8,1.820156262092607e-05,0.44779374391739496,8.150545871171396e-06,0
R_EX_ca2_e,0,0,0.0,0.0,0.0,0
R_3HAD180,1,169,0.00027823485265277145,0.005045069305344861,1.4037141147956472e-06,0
R_ABUTD,89,187,0.0007119115968018623,0.003998220150021417,2.846379291367129e-06,0
R_3HAD181,1,169,0.00027823485265277145,0.0050450162208447785,1.4036993448375887e-06,0
R_3OAR100,262,22,0.002478550421815835,0.0030214380857258058,7.4887866418661246e-06,2
R_ASNN,70,20,0.0015544175332216587,0.018537182931836694,2.881452216578423e-05,0
R_3OAR120,262,22,0.0014127741027997423,0.0030213489015326806,4.26848348360782e-06,1
R_3OAR121,262,22,0.0014580877067755997,0.0030213489015326815,4.405391691204765e-06,1
R_3OAR140,262,24,0.0028776514530354643,0.002560761588300157,7.36897930544935e-06,1
R_3OAR141,262,22,0.0014127741027997423,0.0030213489015326815,4.268483483607821e-06,1
R_BAMPPALDOX,89,187,0.0007159214019572277,0.004174900357157338,2.9889005167278123e-06,0
R_ACONT,2,1,3.840099508230356e-07,21.715035434448303,8.338789689302968e-06,0
R_3OAR160,262,22,0.0014127741027997423,0.0030213489015326806,4.26848348360782e-06,1
R_3OAR161,262,22,0.0014127741027997423,0.0030213489015326806,4.26848348360782e-06,1
R_ACP1_FMN,70,14,0.00016587025062154393,0.03455873128595886,5.7322654195645875e-06,0
R_3OAR180,262,22,0.0014127741027997423,0.0030213489015326806,4.26848348360782e-06,1
R_ADNCYC,3,4,1.6532675314574244e-06,3.440694760242006,5.688388932763796e-06,0
R_ADOCBLS,1,185,0.00042331438434636457,0.00784391606786578,3.3204425011331594e-06,0
R_CDPMEK,4,185,0.0015251781819459308,0.006079863326082087,9.272874894153618e-06,1
R_FQR,261,8,0.0005344509622488212,0.0029397721931797285,1.5711640774372334e-06,0
R_ADPRDP,70,187,0.0012011877808143195,0.003389022965767833,4.070852975379427e-06,0
R_3OAR181,262,22,0.0014127741027997423,0.0030213489015326815,4.268483483607821e-06,1
R_DTMPK,5,5,0.0004235984157040149,0.2876430760683906,0.00012184515131079972,0
R_3OAR40,263,22,0.0014570328309374972,0.0030014500833560973,4.3732113118699214e-06,1
R_ARGSL,1,9,2.4961500805806937e-06,0.7443227918974491,1.8579413969728644e-06,0
R_AGPAT160,2,4,2.6701800418954817e-05,0.7372441734179543,1.968574677864353e-05,0
R_AGPAT161,2,4,2.6701800418954817e-05,0.7372441734179543,1.968574677864353e-05,0
R_3OAR60,262,22,0.0014127741027997423,0.0030213489015326806,4.26848348360782e-06,1
R_AGPAT180,2,4,2.5794875373406344e-05,0.7372441734179543,1.9017121573086106e-05,0
R_AGPAT181,2,4,2.7156750914298992e-05,0.7372041660954608,2.0020069911637932e-05,0
R_AGPAT181_9,2,4,2.4270212102055147e-05,0.7412226308372534,1.798963046526346e-05,0
R_AGPAT182_9_12,2,4,2.4270212102055147e-05,0.7412397751470551,1.7990046561298693e-05,0
R_AGPAT183_6_9_12,2,4,2.4270212102055147e-05,0.7412054088622949,1.7989212484278402e-05,0
R_AGPAT183_9_12_15,2,4,2.4270212102055147e-05,0.7412226308372534,1.798963046526346e-05,0
R_AGPAT184_6_9_12_15,2,4,2.4270212102055147e-05,0.7412054088622949,1.7989212484278402e-05,0
R_ARGDC,258,8,0.00013353806516006755,0.0029895638042927728,3.9922056609782774e-07,0
R_ARGSS,7,189,0.00130522388186915,0.006114482582683626,7.980768692191629e-06,1
R_ARGTRS,6,7,1.5853443720314593e-05,0.3875913338966279,6.1446573984118525e-06,0
R_ASAD,180,186,0.005967892961055121,0.0015479664024565833,9.238097797170461e-06,0
R_ASNTRS,4,7,1.7374786818221602e-06,1.0434706009199475,1.8130079242065678e-06,0
R_ASP1DC,258,8,0.0002935276556879054,0.0032540871195739624,9.551645636127539e-07,0
R_ASPCT,4,191,0.00015009655977682934,0.007368602425733438,1.1060018744657886e-06,0
R_ASPK,5,4,2.6236080502981445e-05,3.544478718873676,9.29932290094743e-05,0
R_ASPO6,5,184,0.0006109958664258171,0.00736370969485464,4.4991961851159005e-06,0
R_ALAD_L,90,195,0.000869573903437416,0.003847345342968645,3.345551107757009e-06,0
R_ALCD19,262,37,0.001487692484248131,0.002432317707144382,3.6185407722223434e-06,0
R_ASPTRS,5,7,8.048871008805598e-06,0.7871155194529961,6.335391285106179e-06,0
R_3OAR80,262,22,0.0014127741027997423,0.0030213489015326815,4.268483483607821e-06,1
