node,in_degree,out_degree,betweenness,bridging_coef,bridging_centrality,cascade_number
R_CITtcp,2,3,0.00018759668677838844,1.0566843288987156,0.00019823047907204395,0
R_13BGH,75,4,0.00017566483447619327,0.03429600760355773,6.024602498873234e-06,0
R_13BGHe,0,2,0.0,0.75,0.0,0
R_13GS,1,188,0.00019243435592588662,0.01080999040480502,2.0802135411136683e-06,0
R_16GS,1,186,0.00018975809259777672,0.011268654571354918,2.1383183976035263e-06,0
R_23CAPPD,426,0,0.0,0.0012858095741971613,0.0,0
R_2DDA7Ptm,1,0,0.0,100.0,0.0,0
R_2DHPtm,1,1,3.4837073307805323e-06,20.368098159509202,7.095649287233968e-05,0
R_2DOXG6PP,74,20,2.614566951327202e-05,0.028982214090788556,7.577593913806532e-07,0
R_2HBO,21,184,0.000453072088257897,0.007534867599110122,3.4138381978755896e-06,0
R_2HBt2,12,184,7.714891575630996e-05,0.009635961883696172,7.434040115962898e-07,0
R_2HMHMBQMTm,2,55,0.0007490515383577248,0.010946218075279457,8.19928148848721e-06,0
R_2HP6MPMOm,2,32,4.199640370016569e-05,0.03201176218193706,1.3443788877463258e-06,0
R_2HPMBQMTm,2,50,0.00034438811508659926,0.01797155936452445,6.189191454715497e-06,0
R_2HPMMBQMOm,2,1,4.322600614676189e-06,2.6106173432620703,1.1284656132668945e-05,0
R_2MBACt,1,1,0.0005301748448956571,0.4722222222222222,0.0002503603434229492,1
R_EX_epistest_SC_e,0,0,0.0,0.0,0.0,0
R_EX_epist_e,1,0,0.0,90.0,0.0,0
R_2MBALDt,1,1,0.0005301748448956571,0.4986486486486487,0.0002643709699547264,1
R_2MBALDtm,1,1,1.2485566084410675e-05,38.71734475374733,0.0004834079665358232,0
R_2MBTOHt,2,1,0.0005301748448956571,0.3316171916106645,0.00017581509312691746,1
R_ACACT6p,10,5,4.0571755784209795e-05,0.16456196213079766,6.676567738941103e-06,0
R_2MBTOHtm,2,0,0.0,96.61707632600258,0.0,0
R_ACACT7p,10,5,1.8438989746926173e-05,0.17931628171097622,3.3064110799256154e-06,0
R_2MPPALt,1,1,0.0005301748448956571,0.4986449864498645,0.000264369028349054,1
R_ACACT8p,10,5,1.8421473728527345e-05,0.17931628171097622,3.303270172635957e-06,0
R_ACACT9p,11,5,2.468571066883225e-05,0.20726628022880825,5.1165154251334666e-06,0
R_ACALDCD,7,0,0.0,0.21415639279248208,0.0,0
R_ACALDt,0,4,0.0,1.6510524116730982,0.0,0
R_ACALDtm,0,4,0.0,1.6510524116730982,0.0,0
R_ACCOAC,5,202,0.00012868926074414478,0.00747938482795808,9.62516504330898e-07,0
R_ACCOACrm,7,55,0.000595859389970226,0.01871394690029602,1.115088098394559e-05,0
R_AGAT_SC,16,17,0.00012415150003366803,0.057193245357035315,7.100627202869554e-06,0
R_AGPRim,75,14,0.0009097737365716797,0.008955277420291051,8.147276200694182e-06,0
R_AGTi,7,14,7.61111668050884e-05,0.08602598686599784,6.547538235930305e-06,0
R_AHCYStm,12,0,0.0,0.1171409080399639,0.0,0
R_ACCOAtn,2,1,8.930469442927738e-06,2.1549225387306348,1.92444698840102e-05,0
R_2MPPALtm,1,1,6.244418224115807e-06,38.69527896995709,0.00024162950518724516,0
R_ACESt,1,1,0.0005301748448956571,0.47500000000000003,0.00025183305132543715,1
R_ACGAM6PS,5,195,0.001701696807700908,0.002386721912293909,4.0614770590203515e-06,1
R_AHCi,85,9,0.002385787895033237,0.009483066028645288,2.262458413894284e-05,0
R_AHMMPS,356,22,0.001265051489653606,0.0011618407585319472,1.4697883823211154e-06,0
R_AHSERL,1,189,7.250735540092961e-05,0.00763889313018866,5.538759390603088e-07,0
R_AHSERL2,2,190,8.81226741350051e-05,0.006472009164896573,5.703307546369471e-07,0
R_ACGAMPM,1,1,0.0,64.34937611408199,0.0,0
R_ACGKm,3,2,2.4988389999005972e-05,2.043050869716119,5.1052551920274726e-05,0
R_2OBUTtm,4,2,1.4784736973589271e-05,1.1229984480772202,1.660323667657065e-05,0
R_ACGSm,16,60,0.004522466467543374,0.007667118951065035,3.467428835885795e-05,0
R_2OXOADPtim,1,1,2.7353776851143906e-05,13.796610169491524,0.0003773893958784939,0
R_ACHBSm,78,2,0.0003326100050434481,0.007918435178234304,2.6337507645687286e-06,0
R_ACHLE1,75,189,0.0006947122085894605,0.002822333745274981,1.9607097095565456e-06,0
R_2PHETOHt,0,1,0.0,19.0,0.0,0
R_ACHLE2,75,189,0.000694715461928633,0.0028223337452749795,1.960718891565476e-06,0
R_ACHLE3,75,190,0.0006397754119874229,0.00342501877190016,2.191242795857082e-06,0
R_ACLSm,76,2,1.5521433050392186e-05,0.011886311445142975,1.8449258731189709e-07,0
R_2PHETOHtm,1,1,3.911268381160967e-05,7.970338983050849,0.0003117413485154144,0
R_ACOAHim,31,59,0.0010062904082227839,0.009147765384022708,9.205308562614462e-06,0
R_34HPLFM,76,22,0.001055965172278262,0.01143942973235836,1.2079639388094869e-05,1
R_ACOAO4p,3,2,9.951499657643595e-06,1.1898150750379408,1.1840444311899257e-05,0
R_AICART,5,3,0.00030295494643331835,0.5168290060602788,0.00015657590384617694,0
R_AIRCr,56,184,0.003898856988169548,0.004367380770601914,1.7027793037458576e-05,0
R_AKGDam,75,2,0.00014387085568837483,0.014157246856120555,2.0368152193816184e-06,0
R_AKGDbm,14,3,4.544899251362354e-05,0.19785261720042974,8.992202117943155e-06,0
R_ACOAO5p,3,2,9.952477957409979e-06,1.1898150750379408,1.1841608307709206e-05,0
R_ACOAO6p,4,2,1.4942794258923886e-05,0.7726336997941395,1.1545306413534989e-05,0
R_ACOAO7p,4,2,1.4945922119352242e-05,0.7726336997941395,1.154772310391019e-05,0
R_ACOAO8p,3,2,4.963510388144268e-06,1.79298661697442,8.899507699156181e-06,0
R_ACOAO9p,3,3,0.0005679242482475431,0.13824451410658306,7.851241174832806e-05,0
R_AKGMAL,12,5,0.0006621257710900747,0.04518960535887959,2.9921202293504322e-05,1
R_AKGt2n,364,1,0.0005088187622294365,0.0013955635653418055,7.100889259297169e-07,0
R_AKGt2r,13,196,0.00047977597937239405,0.005181457549985068,2.4859388706205715e-06,0
R_34HPPOR,4,8,0.00022678443467444949,0.5772284255005823,0.00013090642215517214,0
R_AKGtp,12,2,0.00033298436425976296,0.13841793869225055,4.60910093175859e-05,0
R_AKP1,75,200,0.000997294089558576,0.003465851542348282,3.4564732584714162e-06,0
R_ALASm,74,12,0.0010776294888084868,0.010832975955396033,1.1673934341088057e-05,0
R_ALATA_L,17,27,0.00022470784342494234,0.033265854545231864,7.475098434546868e-06,0
R_ALATA_Lm,4,9,1.769697419436492e-05,0.1913390873047633,3.386122890405732e-06,0
R_ACOATA,10,12,5.518375379940881e-06,0.2685772298655814,1.4821099729029472e-06,0
R_ACOATAm,15,12,2.6615931216831966e-05,0.08430808385473704,2.2439381609005825e-06,0
R_ACON3MT,2,2,5.760593738485833e-06,2.3344925653355304,1.3448063254413586e-05,0
R_ALATRS,7,9,1.9947725604353868e-05,0.19296318644435326,3.849176694933735e-06,0
R_34HPPt2m,358,50,0.0034852259898572563,0.0011191295719568221,3.9004194702017426e-06,0
R_ALAt2r,12,188,9.100760194691278e-05,0.006581635753946171,5.989788868547024e-07,0
R_ALAtmi,0,5,0.0,0.8507435418126793,0.0,0
R_ACONT,2,2,0.00018736587674427895,1.3208554111233943,0.0002474832321575598,0
R_ACONT3m,1,1,0.0005293809571205809,3.676767676767677,0.0019464107918372873,1
R_ACONTm,4,3,0.00017451810508375512,0.27419071254190197,4.785124358437734e-05,0
R_ACOTAim,12,10,0.00028607025958981105,0.05533038132772762,1.5828376549626276e-05,0
R_ALCD19y,361,21,0.0012745245119969012,0.0013012565866729526,1.6584834161120983e-06,0
R_ALCD22xi,360,30,0.0019206796120096392,0.0009902359193686861,1.9019259414110563e-06,0
R_ALCD22xim,77,21,0.0010844387679268418,0.007493597766855686,8.126347929628313e-06,0
R_34HPPt2p,358,8,0.003031773704647374,0.001399556942937482,4.243139937754523e-06,0
R_ALCD22yi,361,22,0.0015346145660655613,0.0010146443152051913,1.5570879454895032e-06,0
R_ALCD23xi,360,30,0.0017744995261129563,0.0010989634508025098,1.950110122664513e-06,0
R_ALCD23xim,77,21,0.0010786007762528791,0.007493597766855682,8.08260036825738e-06,0
R_ALCD23yi,361,22,0.0013898514209046253,0.001126826142767815,1.5661209156383258e-06,0
R_ALCD24xi,360,30,0.001774722613164583,0.001098966919435025,1.950361443041159e-06,0
R_ALCD24xim,77,21,0.001078606407391319,0.007493597766855684,8.08264256574382e-06,0
R_ACP1e,0,4,0.0,0.18614302276559866,0.0,1
R_ACPSm,40,49,0.0016494038181868124,0.010099007632083818,1.665734174825681e-05,0
R_ACRNtm,3,1,7.68636918635249e-05,0.4395047585477618,3.3781958333568074e-05,0
R_ACRNtp,1,2,4.4969978630333653e-05,0.8438818565400843,3.794934905513388e-05,0
R_ACS,68,30,0.0019483872892739934,0.005189655351697544,1.011145852296025e-05,0
R_ACSm,17,12,0.0007384392832502328,0.06526054910344209,4.8190953104462396e-05,0
R_ACSp,13,4,0.0007056792749086401,0.21019400376412284,0.00014832955216641017,0
R_ACt2r,12,186,0.00010213752739388978,0.00755906896514395,7.720646134996923e-07,0
R_ALCD24yi,361,22,0.001389961092509828,0.0011268297240603533,1.5662494743274767e-06,0
R_ALCD25xi,360,28,0.001101628782474225,0.00147287783490201,1.622564615996374e-06,0
R_ALCD25xim,77,22,0.0016335345043352741,0.005425672354419944,8.863023000162984e-06,1
R_ALCD25yi,361,20,0.0007098631735430193,0.0015138703276094075,1.0746407950894244e-06,0
R_ACtm,14,1,2.6220323816706928e-05,0.15571637631564972,4.082933810560529e-06,0
R_3C3HMPt,2,1,0.0005305777133188301,0.32781477957500793,0.00017393121613902402,1
R_ACtp,14,1,0.00016119069105892725,0.14733955542599253,2.374976475943085e-05,0
R_ACtr,0,3,0.0,2.3222748815165875,0.0,0
R_ADA,428,10,0.0007341436533775039,0.0011597314883071213,8.5140951176272e-07,0
R_ADCL,1,187,0.001656587888356807,0.0038877930045731557,6.44047080381421e-06,3
